TransactionId,UserId,Date,Location,Amount,HaveReceipt
208,8,4/4/2015,Dobra,4459.36,true
4911,7,10/20/2011,Luče,2676.4,false
3767,10,5/9/2010,Brokopondo,1385.0,true
8378,10,7/18/2012,Don Matías,3065.44,true
2036,6,10/28/2018,Lameira,3167.99,true
2759,7,11/6/2014,Tatrang,5375.81,false
8130,8,7/23/2015,Werota,6366.28,false
6028,10,7/6/2018,Ķegums,2861.75,true
9440,9,4/15/2015,Libu,4314.22,false
7938,4,12/20/2011,Igurubi,8561.62,false
419,10,2/16/2017,Jinfeng,4252.84,false
9280,7,2/8/2012,Sonlit,3306.97,false
1581,9,7/23/2017,Gangkou,6261.33,true
2971,8,3/28/2015,Siwalan,922.64,false
3009,1,1/28/2014,Ulanov,5483.06,true
1554,2,4/12/2014,Nianpan,6341.78,false
199,4,12/7/2019,Musashino,9586.08,false
959,5,5/1/2013,Feliciano,2782.42,true
8208,4,10/6/2019,Solna,7980.36,false
3854,5,7/22/2018,Mouzáki,9170.85,true
4085,6,1/25/2011,Shiyan,9900.15,true
9512,6,5/29/2013,Potosí,5330.94,true
2833,4,5/16/2010,Makoua,8302.71,false
6021,1,10/11/2013,Guararema,5237.4,true
7938,3,3/24/2014,Natividade,2857.86,false
6305,6,5/28/2013,Grande Prairie,7326.42,true
9183,10,4/22/2016,Shikhany,9291.13,false
9524,2,4/23/2014,Kalidawir,4026.49,false
2009,8,11/20/2017,Jiangguanchi,4227.16,false
4056,6,10/8/2015,Bello,7554.15,true
8320,10,3/13/2017,Al Matūn,9215.85,true
3216,6,5/17/2016,San Pablo,9456.97,true
2633,3,11/15/2013,La Paz,6310.45,true
4329,3,11/13/2013,Mīrpur Sakro,132.92,false
5946,9,1/1/2014,Sarnia,9347.98,true
4993,8,9/22/2018,Hexi,7210.04,true
7046,8,10/8/2013,Plereyan,21.41,true
9031,8,12/8/2011,Itu,7217.06,true
8222,2,10/29/2018,Gąsocin,2515.83,false
1961,2,5/5/2012,Fenchen,1989.18,true
9026,1,9/19/2010,Damasak,7901.89,false
7476,6,5/20/2010,Thị Trấn Mường Lát,767.86,false
1250,1,3/27/2010,Seremban,1130.22,false
1833,1,8/6/2016,Gōdo,659.5,true
7186,3,1/29/2018,Qinghu,2588.03,true
6164,9,11/5/2012,Tonggoh,8600.07,true
445,2,6/27/2014,Nyzhni Petrivtsi,6778.17,false
7747,7,6/30/2016,Baiyanghe,7539.97,false
4243,3,3/31/2015,Bromma,1144.71,false
3103,6,4/18/2018,Nigel,6404.66,false
7867,4,7/13/2011,Trongsa,5029.77,false
567,3,8/26/2011,Shchukino,1072.91,false
4589,2,11/16/2010,La Cruz de Río Grande,6606.96,false
3556,5,6/4/2014,Capacho Nuevo,8460.84,true
4,9,10/14/2013,Bala Murghab,9162.98,true
1714,10,12/17/2013,Beiqi,6128.45,false
2298,5,5/28/2012,Niort,9340.28,false
194,10,10/31/2012,Balagon,2096.33,false
8295,9,8/31/2011,Labuhanlalar,3742.84,false
2847,8,4/30/2014,Morrito,6756.05,false
287,9,7/31/2012,Brodósqui,2019.06,false
1800,10,2/22/2018,Wushan,1069.54,false
6834,4,9/12/2017,Sergelen,7363.59,true
7620,9,3/19/2016,Bromma,9670.47,false
3707,2,5/9/2018,Rymättylä,2887.07,true
5292,7,5/11/2016,Härnösand,3577.4,true
3318,10,3/28/2018,Nakhchivan,3730.96,false
4277,6,10/2/2013,Ibiúna,1212.83,false
8014,6,5/19/2012,Norrköping,8940.1,true
3236,2,10/18/2016,Sindangpanji,4568.9,true
1574,2,10/17/2014,Tanxi,4517.78,false
6663,3,11/20/2018,Rehnān,9953.99,true
6056,4,7/16/2010,Beslan,8171.62,true
4964,2,1/9/2017,Elekmonar,1970.57,false
9829,2,1/23/2014,Leshukonskoye,868.36,false
9367,10,7/21/2010,Bandera,3630.21,true
480,2,4/24/2015,Causip,5359.93,false
2817,7,5/19/2014,Oesao,9101.2,true
1197,8,9/9/2019,Banyumas,2650.52,false
7765,8,6/26/2013,Huangyang,5495.04,false
231,8,8/26/2016,Pasargunung,2041.36,true
5456,1,1/2/2016,Macapá,9050.52,false
3277,8,9/5/2017,Doloplazy,8476.68,true
2236,1,2/26/2016,Jiangwang,8051.01,false
7557,9,9/3/2016,Uttar Char Fasson,8471.18,true
4543,9,10/26/2016,Gislaved,8110.79,false
4633,2,4/3/2017,Cankuzo,1897.29,false
9081,5,1/24/2016,Horní Bečva,7959.15,true
8282,10,9/3/2015,Léo,9863.49,false
2700,6,7/10/2017,Vikhorevka,9357.91,true
1825,4,7/17/2019,Huotian,9447.31,true
8668,7,4/28/2013,Perovo,7675.34,true
2582,6,7/19/2013,Anguil,8085.82,false
8849,1,4/5/2018,Villa Ángela,2719.18,false
3930,10,3/28/2019,Yiwa,8315.68,false
9194,8,3/16/2018,Sintansin,4985.76,true
9605,2,4/16/2018,Tanabe,6504.18,false
1858,6,2/14/2020,Tibakisa,7225.8,true
2369,5,7/9/2017,Baška Voda,8118.68,false
451,5,12/4/2018,Goyang-si,8747.23,false
2859,3,11/15/2011,Zhaiwu,1281.91,false
5196,3,8/25/2014,Drahovo,9171.52,true
3241,3,3/16/2016,Bayt Wazan,8674.9,true
7146,9,10/17/2016,Ha,9972.04,false
6726,5,7/24/2010,Chicago,8231.73,true
9960,1,4/20/2016,San Pedro de Macorís,7824.06,true
5237,6,8/20/2018,Ibaraki,8280.75,true
848,5,9/26/2013,Neochóri,8747.92,true
3041,9,8/26/2013,Miyata,8084.24,true
5913,10,5/7/2014,Baitu,4139.66,true
6097,1,5/15/2013,Baibu,9915.28,false
2010,6,9/10/2016,Knysna,3566.91,true
4667,10,12/27/2014,San Diego,9114.61,true
7141,2,5/4/2010,Cimara,9145.53,true
6674,10,9/10/2011,Demyansk,7395.59,true
8096,5,11/21/2016,Bieniewice,4904.5,false
8897,7,9/15/2013,Santana de Parnaíba,5362.41,false
7336,1,2/11/2018,Wangchuanchang,7435.19,false
3722,9,3/1/2018,Novi Slankamen,79.97,true
5276,3,8/23/2017,Antas,5768.33,false
7354,3,2/13/2011,Serra de Santa Marinha,9329.32,true
4760,8,11/1/2014,Tanahwangko,7154.28,false
2891,6,12/6/2012,Paita,2724.74,false
9198,1,11/9/2014,La Mesa,5691.97,true
3546,1,2/20/2020,Horad Krychaw,1464.06,true
1924,4,1/9/2011,Gornji Grad,6493.21,true
608,3,7/20/2012,Ra-ngae,3247.11,true
1616,8,2/3/2018,Patiya,4870.25,false
3715,3,2/28/2013,Sugihmukti,6230.24,false
4874,1,10/27/2017,Pajo,4937.02,false
7906,6,6/12/2010,Vila Alva,1536.21,false
2115,9,6/17/2014,Pincher Creek,8480.6,true
6579,9,2/12/2017,Manzil Bū Zalafah,293.85,true
6708,1,12/27/2011,Jarinu,622.0,false
2109,4,2/24/2012,Aldeias de Cima,3209.43,false
3210,8,6/7/2012,Eskilstuna,8207.34,false
6046,7,9/10/2018,Spitak,1713.83,true
144,7,6/27/2013,Düsseldorf,6885.5,false
7650,2,5/18/2015,Saint-Julien-en-Genevois,9078.1,true
6980,9,9/9/2017,Palaió Fáliro,7332.48,false
248,2,1/6/2016,Cruz de los Milagros,7223.15,true
6830,3,6/15/2016,Sutysky,4204.15,true
9633,7,11/11/2016,Maronge,2512.58,true
596,2,9/25/2012,Xamba,629.29,false
6076,1,5/10/2017,Xinshui,8333.53,false
8250,9,6/9/2014,Néos Mylótopos,662.65,false
4603,8,3/13/2016,Parakou,1747.6,true
1994,7,12/1/2011,Krzeszów,4341.93,true
5918,8,5/31/2019,Migrate,3683.41,true
5260,8,11/4/2018,Dongpu,7518.84,false
2687,3,7/9/2017,Wonosobo,8016.54,false
4168,4,10/30/2013,Ngembul,3230.65,false
5248,5,8/7/2016,Kremidivka,4835.67,true
1563,6,10/23/2011,Mulanay,237.34,false
5481,1,11/3/2011,San Andres,6298.49,false
3074,6,8/8/2019,Anhua,8825.81,false
6227,3,3/1/2014,Xiyang,7718.87,false
1071,4,1/9/2016,Upernavik,8035.88,false
3407,3,5/8/2011,Puerto Asís,6487.67,true
9702,3,9/11/2019,Pniewy,1660.87,true
5043,4,10/30/2019,Dagohoy,454.13,true
3236,10,7/6/2017,Drummondville,4278.04,true
3295,1,12/25/2018,Changhua,3805.63,false
5750,4,10/24/2012,Qingtong,2894.03,true
6978,4,4/11/2016,Shenzhong,2170.99,true
3924,4,6/16/2017,Qitai,493.17,false
8628,4,5/14/2018,Timiryazevo,3779.26,false
3462,3,4/8/2011,Bella Vista,935.19,false
6806,3,2/23/2012,Longfeng,2603.82,false
6871,6,4/23/2013,Krasnokamsk,7132.62,false
9673,3,3/21/2018,Ibirité,6565.47,false
9918,4,10/28/2019,Tanggeung Kolot,1784.34,true
1139,10,4/10/2017,Xianzong,9950.1,false
5141,4,1/22/2016,Coruripe,5997.23,true
9232,9,2/23/2019,Simao,6618.48,false
1826,3,8/15/2013,Libourne,8883.97,false
5246,6,10/2/2011,Gendiwu,8654.81,false
6508,2,10/7/2016,Trang,7467.76,false
9756,8,1/4/2017,Boulsa,4054.35,true
7081,7,11/29/2014,Balma,6780.98,false
8522,8,1/18/2018,Oromocto,1223.75,true
29,9,9/17/2014,Farshūţ,7361.51,true
2810,10,6/20/2011,Guaramirim,7708.33,false
9418,5,5/3/2012,Baitang,2278.36,false
9216,10,11/3/2013,Miaoxi,814.62,true
3473,10,2/7/2018,Nanning,5892.81,true
3135,6,6/30/2010,Pop,6888.53,false
7347,7,4/8/2010,Teknāf,9558.35,true
4181,9,2/3/2015,Krajan Satu,9221.73,false
177,7,11/3/2014,Pangkalan,3173.58,false
9689,2,8/7/2019,Ulichnoye,659.69,true
5882,2,10/14/2016,Inongo,3451.24,false
6718,8,8/8/2014,Chervonohryhorivka,1315.96,false
9976,10,10/30/2017,Paldit,8055.32,false
8268,2,10/10/2010,Stockholm,3015.52,false
8164,5,6/1/2014,La Paz Centro,3723.59,false
9016,1,7/9/2016,Fenshui,8633.77,true
4233,3,4/24/2010,Psary,6787.57,false
3789,10,7/18/2014,Rawson,6262.51,false
4811,3,8/20/2014,Sanli,6024.15,true
5554,3,3/14/2011,Krajan Tegalombo,6249.66,true
4335,5,2/14/2017,Pateros,4663.93,true
3375,7,3/5/2010,Svalöv,4488.13,true
6705,5,2/11/2016,Tutul,841.86,true
6193,7,5/7/2012,Iúna,9930.07,true
7335,3,4/27/2015,Ballymahon,6153.88,true
1994,3,2/8/2015,Daqingshan,5064.4,true
212,4,8/16/2014,Jiangtian,3551.11,true
7433,3,7/29/2014,Dobrich,1831.73,false
9386,6,10/17/2019,Sergiyev Posad,8490.31,true
9286,5,5/31/2014,Goim,6479.37,true
4470,2,4/22/2011,Laya,3217.63,false
2261,3,3/29/2018,Tuoshi,3770.95,false
6053,1,4/28/2014,Apostolove,6306.36,true
5890,8,3/28/2011,Sumuranyar,7138.07,true
7785,6,3/28/2014,Montinho,378.05,true
8607,4,11/20/2012,Marseille,6411.62,false
770,8,12/7/2018,Kertayuga,7812.17,true
9463,2,6/30/2018,Naran Bulag,1865.71,true
9274,1,6/10/2019,Bayt Līd,4468.72,false
7399,5,6/9/2013,Deshan,7574.09,true
5820,2,11/12/2017,Monte Agudo,5498.85,false
1146,7,8/15/2019,Capayán,1188.92,true
9480,5,11/4/2012,Nepeña,5516.41,true
9994,7,5/29/2017,Honolulu,2069.74,false
3768,8,10/1/2010,Keyi,6229.63,false
97,3,6/17/2012,Juuka,6491.63,true
8734,3,3/18/2010,Jianghua,2498.2,true
5786,2,12/11/2013,Groblersdal,2001.04,true
7132,9,9/25/2019,Najin,4546.58,false
9778,5,10/23/2015,Guojiazhuang,1690.04,false
289,10,5/15/2017,Chaínça,797.84,false
6544,6,11/28/2014,Zhezqazghan,2005.61,true
4471,10,6/5/2011,Jiḩānah,6526.5,false
7242,5,3/27/2010,Duntou,2641.11,false
9621,7,3/2/2014,Kota Kinabalu,4322.36,true
3306,7,5/1/2011,Cañada de Gómez,542.58,false
5198,1,2/6/2013,Jagistay,766.37,true
9410,9,4/30/2017,Krasnomayskiy,3946.73,false
9645,2,12/30/2017,Cartí Suitupo,8671.17,true
4506,8,1/30/2016,Half Way Tree,5790.71,true
3011,6,6/6/2019,Osasco,8208.49,false
6285,10,8/8/2016,Krasnyy Klyuch,2550.18,true
7259,4,9/20/2017,Genang,5092.82,true
8132,4,8/9/2015,San Clemente,1926.66,true
2571,1,10/11/2017,Sanxi,4869.01,true
6673,1,3/3/2018,Pamoyanan,7915.19,true
8761,8,8/15/2018,San Francisco,8827.28,false
1819,7,2/24/2012,Ośno Lubuskie,4077.74,true
8951,9,6/27/2016,Shanban,8612.84,true
2599,3,3/16/2017,Even Yehuda,4570.17,false
4004,5,4/30/2016,Taouima,6753.65,true
9139,6,11/4/2016,Kemendung,5609.41,false
7577,5,8/2/2010,Nenotes,6396.64,true
1867,9,3/1/2015,Nuwara Eliya,9546.05,false
5898,5,8/27/2018,Borovikha,4935.38,true
5366,9,12/25/2012,Changxuanling,5650.2,true
908,6,8/4/2019,Karangkeng,2287.43,false
8325,7,4/4/2011,Paris 17,2103.13,false
3768,8,12/30/2017,Uglegorsk,1589.35,true
9606,2,12/10/2015,Nuga,9563.35,true
4810,3,8/22/2010,Pinaring,7356.47,true
3608,9,10/31/2010,Firmat,5896.43,true
8003,10,5/30/2019,Vřesina,8897.43,false
6282,2,6/3/2017,Nicola Town,4120.46,false
3732,7,4/26/2014,Yujia’ao,9897.14,false
1446,7,3/7/2011,Pianbai,3865.67,false
1457,9,8/12/2016,Artesianón,1775.18,false
3472,1,10/3/2016,Tauranga,8411.47,true
3754,2,6/30/2015,Baratan,6470.16,false
1314,9,3/9/2017,Mānānwāla,330.51,true
1804,1,12/8/2011,Maiwal,637.3,false
9345,4,2/12/2013,Cametá,3672.48,true
8899,5,4/24/2017,Dunlewy,929.95,false
3989,10,7/3/2012,Gaoua,8370.35,false
3178,4,10/25/2011,Dayingjie,6352.62,true
7812,10,4/24/2016,Dmanisi,529.39,true
9456,6,4/19/2017,Tarsouat,8741.39,false
5722,10,8/5/2012,Lethem,824.11,true
5800,9,12/19/2011,La Libertad,5224.15,true
3458,5,6/14/2010,Jiezi,6881.52,false
9902,2,7/14/2014,Hongmei,114.21,false
6318,9,8/10/2012,Tudela,8057.44,true
8467,7,2/1/2011,Villa del Carmen,9726.36,true
6910,5,11/5/2012,Longtan,4375.99,false
6468,1,8/5/2018,Słupsk,1619.99,true
8267,2,9/5/2016,Rio Branco,4598.22,false
496,1,11/25/2012,Kompaniyivka,4587.47,true
8477,3,4/20/2017,Bang Kruai,7870.07,false
771,10,1/7/2020,Pantukan,7164.28,true
667,8,4/25/2014,Dalovice,5695.29,false
5596,6,9/12/2016,Xiaoshiqiao,3022.21,false
7505,6,10/21/2014,Muara,9736.86,true
2606,9,12/31/2012,Pärnu,3335.12,true
6694,6,5/31/2015,Khasht’arrak,2732.8,false
420,8,3/10/2017,Tianmen,4552.07,false
7974,9,12/29/2013,Montélimar,1717.34,true
2588,1,9/11/2011,Cirangkong,5217.49,true
5451,4,2/17/2013,Morada Nova,330.65,true
7537,3,6/13/2015,Cimara,2786.66,true
889,3,12/11/2010,Pio,6356.57,false
561,6,11/16/2017,Rawannawi Village,3338.07,true
7303,1,11/20/2014,Pinsk,8888.01,false
1154,6,5/17/2017,Grębów,852.55,false
5133,6,5/4/2015,Itaí,4845.27,true
2512,3,9/15/2019,Qarah Bāgh,8433.34,false
9110,4,2/27/2013,Nazrēt,3410.72,true
2623,7,9/14/2010,Nueve de Julio,4989.94,false
6984,5,11/27/2010,Limit,1094.3,true
4052,1,9/8/2012,Kryvyy Rih,5088.59,true
5810,6,12/27/2012,Malakal,4592.32,true
2859,1,9/8/2019,Sveg,8521.25,true
8762,1,12/5/2017,Ishinomaki,3479.94,false
9507,5,11/12/2016,Effium,5500.74,false
4183,9,1/21/2015,Guanmian,4007.26,false
5170,1,6/9/2010,Umeå,7689.84,false
7392,6,4/1/2012,Maurole,9302.35,true
60,4,4/8/2010,Tanggungrejo,1436.49,true
79,8,5/13/2015,Tulung,6115.03,true
1908,3,1/14/2014,Gaomiaoji,459.25,false
3154,9,1/10/2018,Quinta,9706.24,false
2914,9,4/20/2010,Castedo,4097.97,true
5155,7,10/9/2011,Osek nad Bečvou,1902.09,true
1664,10,11/16/2019,Nangen,2719.37,false
8468,7,1/18/2014,Cikalaces,5106.73,true
4547,3,9/4/2017,Bielice,2230.92,false
131,3,5/7/2011,Hejia,850.1,true
1790,5,11/23/2014,Gangba,5295.89,false
8305,4,7/14/2012,Kladovo,2063.62,true
8111,2,6/16/2010,Tenjolaya,8979.75,false
2434,9,2/18/2011,Pagersari,460.47,false
4069,1,8/9/2016,Songculan,3010.03,true
4439,1,6/24/2019,Malibago,5811.92,true
2282,4,9/18/2012,Changzhi,9121.11,false
3737,5,9/7/2013,Chatuchak,4131.14,false
5552,6,7/12/2017,Al Manzilah,8121.96,false
2284,9,5/26/2011,Chengfeng,6139.31,true
1141,9,2/23/2017,Bojongbenteng,3438.51,true
5259,4,4/9/2017,Nartkala,1271.56,false
4374,6,1/30/2015,Cuauhtemoc,6152.24,true
184,7,8/21/2017,Padurung,4572.66,true
2516,2,9/18/2013,Lazaro Cardenas,6455.24,true
9808,5,2/24/2018,Mysiadło,3200.27,false
5876,7,12/25/2014,Czarna Dąbrówka,8947.58,false
7623,4,1/7/2020,Ágios Matthaíos,491.95,true
9734,3,1/10/2012,Aracruz,9306.17,false
5769,8,12/20/2011,Bamut,2032.44,true
2105,1,8/19/2011,Sandaogou,755.88,false
8084,6,3/14/2017,Telgawah,2212.96,true
1049,6,2/26/2016,Sindangjati,8524.33,true
6834,5,2/7/2017,Baturaja,5074.9,true
8943,3,2/28/2015,Gagnoa,5118.8,true
2024,9,3/25/2012,Wum,7763.62,true
8381,2,2/22/2019,Ocoyo,8621.84,false
8343,10,8/15/2014,Bila Krynytsya,79.28,true
9271,3,10/6/2014,Gandekan,5339.92,false
8951,2,2/4/2012,Xinhuang,6619.93,false
2559,2,5/2/2017,Chābahār,6696.2,true
7365,6,12/7/2013,Pácora,9188.15,true
1988,9,10/31/2012,Shenavan,8598.98,false
1427,8,11/8/2015,Birendranagar,8536.24,true
2941,6,3/16/2018,Jinan,1462.82,false
8283,10,6/23/2017,Ma’an,1549.77,true
3813,6,8/15/2013,Turus,6599.03,false
1030,8,7/12/2013,Janas,8738.61,false
1929,6,1/14/2018,Awayan,4990.69,false
7584,7,1/31/2011,Boaco,5155.45,false
344,3,1/7/2020,Ambohitrolomahitsy,4715.21,false
417,6,4/12/2018,Dongtuan,7360.93,true
9323,3,7/16/2014,Tiên Lãng,962.74,true
300,6,6/29/2015,Khao Kho,1388.0,false
6378,3,12/14/2010,Villanova,4524.89,true
6041,9,8/31/2015,Himi,2593.64,true
8966,2,3/12/2016,Cabeçudos,8505.8,true
1521,5,12/31/2013,Mesa,1171.49,false
8785,8,11/21/2010,Fushëkuqe,8412.56,false
4570,2,12/17/2019,Grzechynia,4694.17,true
2463,8,11/27/2014,Huangtu,586.55,true
1638,5,12/16/2013,Kota Bharu,402.44,true
1951,7,1/2/2016,Annecy,7782.88,true
2384,7,4/20/2010,Moholm,9271.24,false
5014,2,6/9/2018,Makoba,769.25,false
6388,6,11/4/2011,Tygda,3691.93,false
5261,9,7/26/2016,Mosul,5809.17,false
6819,6,8/14/2010,El Progreso,5897.33,true
2087,6,10/4/2014,Pasauran,3364.44,false
3408,7,10/24/2016,Vin’kivtsi,3745.78,false
3414,4,4/6/2013,Boldumsaz,5721.12,true
2213,7,1/28/2011,Albarraque,6604.42,false
411,10,8/11/2013,Kadugede,3518.31,true
7039,6,1/20/2015,Ngulahan,9741.78,false
8026,5,2/14/2018,Rengat,6194.03,false
1771,5,11/18/2016,Trảng Bom,9302.88,true
8637,5,12/26/2019,Eṭ Ṭaiyiba,5562.72,false
1737,6,12/9/2010,Maoshan,2689.27,false
8080,3,4/3/2012,Carriedo,4456.95,false
7653,7,3/28/2012,Sangallaya,6944.51,true
687,5,4/7/2012,Uglovoye,3040.71,false
468,4,9/25/2012,Huangqiao,7661.15,true
4284,3,12/24/2018,Shushi,7305.59,false
1200,8,8/2/2014,Yixin,4407.48,true
4490,9,12/16/2018,Edgeworthstown,9495.59,true
7919,7,1/3/2020,Ariquemes,6591.25,false
611,4,5/17/2011,Honolulu,9921.83,true
4124,9,1/28/2018,Veltruby,7691.02,false
4120,2,9/8/2018,San Carlos,8803.46,true
1343,10,12/25/2015,Mstsislaw,3114.94,false
5591,8,9/30/2010,Bongandanga,4489.72,false
1365,6,11/14/2014,Juiz de Fora,5664.9,true
7340,4,12/30/2019,Sultan Kudarat,7601.41,true
9820,4,7/2/2015,Robertsfors,7097.02,false
6857,4,8/3/2012,Itaí,5415.52,true
4279,1,6/21/2016,Gaoyu,7117.8,false
4130,2,5/27/2014,Pudasjärvi,2437.68,true
3434,9,9/27/2018,Luniao,5508.78,false
3177,6,3/29/2017,Wang Hin,7899.23,true
6797,3,7/10/2011,Silvino Lobos,1446.47,true
8703,4,10/14/2017,Junín,8661.48,true
8637,2,7/8/2013,Cisownica,6702.36,false
5762,7,11/30/2010,Yangqiaodian,4152.38,false
4715,7,7/15/2013,Bangshipu,2303.94,true
1183,5,5/11/2014,Yunxi,1781.59,true
3682,7,8/2/2017,Leskovec pri Krškem,6635.98,false
9588,2,7/15/2017,Pamotan,9744.87,false
458,10,5/18/2017,Johogunung,4593.64,true
2377,3,9/4/2015,Cela,7260.76,false
3582,5,4/16/2010,Barwałd Górny,8506.8,false
6624,2,9/10/2017,Xinjia,3097.81,true
8288,9,9/25/2015,Maddela,1427.39,true
2036,9,9/7/2017,Licun,8097.98,false
6748,3,12/22/2016,Ciduren,1206.93,true
8038,2,5/2/2019,Kuala Lumpur,338.9,false
5925,10,9/25/2010,Boise,1978.75,true
7053,10,12/23/2014,Korba,1648.57,true
9953,9,12/28/2018,Muzhijie,9269.38,true
1479,4,6/21/2015,Moutsamoudou,9447.91,false
8392,2,1/10/2014,Baima,2589.85,true
9058,5,7/30/2018,Zhaoxian,1675.05,true
4784,5,12/1/2016,Riihimäki,4443.29,true
2165,1,10/22/2011,Progër,1324.07,false
4237,9,3/23/2014,Villa Urquiza,2676.06,false
2267,10,6/9/2011,Henglin,4854.57,true
7289,6,11/1/2012,Guaitarilla,1027.05,false
7005,7,4/26/2019,Konkwesso,9857.85,false
6106,5,3/11/2014,Wanquan,1697.52,true
4960,1,1/17/2012,Bordeaux,6829.54,true
6776,3,6/16/2014,Honda,2999.76,true
8684,4,12/10/2012,Breda,8502.21,true
9147,3,6/25/2019,Kauhava,385.97,true
6525,5,5/9/2016,Xinxu,7860.98,false
5304,3,6/22/2013,Bueng Khong Long,4246.22,true
4430,4,8/1/2017,Moussoro,5275.82,false
2219,2,6/5/2018,São Roque,4516.89,true
433,4,1/25/2017,Mossel Bay,4598.63,false
6202,2,3/21/2014,Shunyi,9126.97,false
