TransactionId,UserId,Date,Location,Amount,HaveReceipt
41,67,8/9/1995,Séréna,19.02,true
52,62,8/28/1996,Audréanne,37.86,true
63,86,4/5/1995,Kù,30.43,true
34,32,11/14/2005,Dorothée,48.28,false
18,64,7/8/2017,Joséphine,42.44,false
89,34,9/29/2018,Ruì,89.96,false
90,68,6/29/2014,Örjan,55.9,false
51,66,10/15/2004,Cloé,12.71,false
87,84,12/22/1990,Táng,1.05,false
49,1,4/28/2019,Maëline,64.27,true
55,50,1/11/1994,Angèle,63.04,true
16,29,7/12/1997,Intéressant,64.94,true
69,35,2/8/2009,Simplifiés,83.31,false
43,47,8/26/2001,Lén,76.71,false
81,47,7/8/2005,Sélène,55.89,true
4,37,9/8/2018,Maëline,79.19,false
42,87,5/6/2004,Edmée,86.62,true
89,23,3/7/1998,Anaé,56.54,false
52,99,8/9/2007,Anaïs,87.76,true
32,17,11/27/1993,Åsa,72.32,false
45,36,5/5/2011,Dorothée,51.12,false
29,19,11/10/1997,Östen,48.23,false
41,6,10/9/2013,Séverine,48.32,true
57,22,9/6/1995,Mélissandre,92.09,false
93,76,11/13/2014,Béatrice,69.96,true
31,33,11/21/2001,Yú,84.9,true
17,10,8/10/2019,Crééz,50.13,true
7,52,12/10/2014,Jú,88.16,false
85,27,6/27/1995,Marie-ève,89.37,true
61,35,9/25/1999,Lorène,74.77,false
82,38,1/29/2009,Mélanie,18.51,true
32,83,9/23/1995,Zoé,25.12,false
72,63,11/1/2019,Noémie,68.18,false
53,65,9/5/1990,Pélagie,76.05,false
54,83,7/17/2001,Eléa,92.07,false
50,97,10/12/2018,Maëlann,48.11,true
19,50,6/17/2005,Irène,32.28,false
33,62,2/13/1994,Tán,94.46,false
63,55,3/6/1997,Lóng,65.14,true
78,78,3/3/2003,Wá,57.7,true
60,85,9/8/2000,Eugénie,73.84,false
16,4,9/26/2016,Eléa,13.62,true
93,13,4/8/2000,Thérèsa,99.86,false
95,100,3/18/2012,Björn,23.16,true
76,10,6/2/2019,Edmée,94.63,true
72,56,4/24/2005,Vérane,49.53,true
98,83,11/2/2015,Ruì,81.4,true
28,2,5/9/2002,Yè,9.48,true
13,74,3/9/2008,Ophélie,6.84,false
52,65,7/28/1992,Bénédicte,15.51,false
33,33,10/2/2003,Laïla,35.05,true
37,37,2/19/2002,Tán,61.11,true
65,31,4/18/2007,Pål,12.69,true
26,80,12/25/1996,Médiamass,73.03,true
67,46,12/22/2001,Annotés,1.85,true
70,23,3/8/2010,Angélique,27.5,true
18,77,8/3/1997,Dà,19.92,false
37,19,10/10/1999,Estée,43.58,true
10,12,1/23/2012,Hélèna,99.89,false
40,77,8/7/1998,Agnès,36.66,true
41,88,5/6/2002,Ruò,5.04,false
80,19,7/18/2010,Göran,82.0,false
52,58,1/22/2013,Lorène,63.46,true
68,91,10/26/2009,Thérèse,26.75,false
42,12,8/2/1991,Eloïse,56.9,true
52,13,9/10/2018,Gaïa,28.4,true
13,34,8/13/2004,Renée,86.0,false
3,2,10/3/1994,Maëlyss,37.76,false
87,32,5/25/1992,Fèi,23.57,false
9,35,7/19/2012,Mà,79.47,false
71,12,1/19/2006,Léana,74.91,false
88,35,10/9/2013,Crééz,75.45,false
52,85,5/3/1999,Clémentine,77.92,true
69,28,12/21/2014,Marie-hélène,13.83,false
16,77,11/16/1996,Stévina,55.95,false
50,27,4/17/2012,Maëlla,86.65,false
72,11,5/25/2006,Stévina,4.6,false
79,74,6/10/2007,Léana,2.95,false
11,23,2/3/2007,Maïté,45.31,true
3,78,12/31/1992,Thérèse,28.5,false
70,26,12/3/2019,Gaétane,32.73,true
81,28,8/3/2010,Mårten,66.01,false
59,49,12/15/1993,Torbjörn,8.73,false
51,16,11/18/1996,Bérénice,26.63,true
17,35,6/19/2016,Kuí,25.08,false
81,52,3/24/2003,Félicie,4.85,false
91,80,11/22/1997,Dafnée,16.89,true
77,63,3/17/1991,Lèi,31.3,false
87,90,9/6/2018,Táng,71.87,false
65,61,8/4/2017,Mén,10.9,true
61,32,7/4/2011,Håkan,86.81,true
57,19,9/28/1992,Cécilia,70.61,false
35,88,12/26/1996,Aurélie,87.75,false
6,52,3/29/1994,Séréna,83.13,false
59,47,7/21/2010,Naéva,74.92,true
86,99,8/2/2008,Angèle,8.08,false
97,81,12/11/1998,Kallisté,76.34,true
52,65,6/17/2005,Géraldine,7.84,true
89,39,12/11/2018,Märta,85.98,true
56,38,7/29/2015,Léone,76.39,true
30,24,5/23/2000,Célia,83.71,true
94,17,6/10/1996,Aloïs,28.47,false
36,23,3/5/2006,Laurélie,9.06,true
54,74,7/4/1991,Lorène,19.56,true
39,19,6/25/1991,Lauréna,81.12,true
31,82,3/1/2013,Mén,89.59,true
30,51,2/22/1995,Åslög,16.49,false
23,67,10/3/2000,Yè,93.33,false
30,7,8/27/1993,Médiamass,64.62,true
14,64,7/3/2015,Yè,86.89,false
93,36,3/3/2015,Aí,18.84,false
43,11,3/22/2002,Aí,89.75,true
8,7,9/28/2000,Bérengère,46.17,false
25,27,9/10/2006,Nadège,59.22,true
14,3,10/3/1999,Tán,6.45,false
8,1,4/15/2007,Pélagie,11.24,true
8,65,4/24/2005,Stéphanie,98.11,false
24,79,7/9/2008,Inès,30.59,true
52,44,10/12/1997,Marie-françoise,86.6,true
10,65,6/3/2008,Lorène,33.72,true
66,4,7/20/2011,Mélodie,30.75,false
82,15,12/22/2012,Audréanne,7.74,false
10,29,8/16/2010,Médiamass,14.31,true
73,60,6/27/2007,Marylène,62.4,false
33,74,10/18/1998,Björn,46.64,true
82,56,9/3/2012,Andrée,68.59,false
92,99,3/7/2017,Mégane,15.1,true
75,92,5/11/2018,Dorothée,83.62,false
24,77,12/29/2013,Örjan,61.89,true
57,1,8/29/1991,Géraldine,6.86,true
32,52,4/15/2002,Bérangère,96.7,false
92,39,12/21/2004,Chloé,41.79,false
1,9,1/11/2014,Anaël,1.68,true
21,52,7/31/2000,Michèle,30.86,false
11,60,11/15/2017,Océanne,45.5,false
54,22,12/3/2001,Bécassine,16.79,false
56,9,11/26/2004,Michèle,25.58,true
11,54,4/5/2002,Marie-ève,93.38,false
82,78,8/10/2016,Gaïa,90.3,false
75,62,5/22/2003,Kù,32.42,true
22,15,9/5/2016,Josée,69.14,false
75,63,7/16/1999,Uò,81.6,true
53,99,5/2/1995,Annotée,40.66,false
67,23,6/11/1995,Ráo,50.51,false
74,65,2/10/1991,Anaëlle,33.94,false
31,14,12/27/2003,Mà,48.79,true
2,58,3/8/1998,Cloé,1.93,true
74,42,5/23/1997,Inès,26.65,false
34,89,4/12/2016,Styrbjörn,13.78,true
95,46,2/28/2004,Gaïa,60.71,true
62,66,12/30/1990,Håkan,72.98,false
66,14,10/23/2013,Dafnée,23.46,false
89,13,3/30/2011,Erwéi,92.89,true
72,20,12/11/1997,Estée,32.13,true
92,97,8/15/1994,Maï,58.45,true
71,52,7/24/1994,Marie-hélène,80.38,false
74,3,2/27/2008,Mélodie,57.77,false
42,33,10/14/2012,Maïlis,2.2,false
59,46,5/2/1994,Clémentine,68.98,true
46,17,11/13/1994,Frédérique,67.33,true
55,13,11/12/2006,Joséphine,17.47,false
98,70,5/3/2012,Ophélie,63.97,true
70,84,8/6/2000,Cléa,36.49,true
67,19,8/1/2000,Marie-noël,30.41,false
71,87,12/16/2014,Thérèsa,32.39,false
67,24,8/20/1991,Daphnée,4.73,true
5,74,9/2/2009,Mélina,55.76,true
7,91,4/17/2012,Marie-thérèse,13.35,false
74,3,6/14/1994,Mahélie,35.68,true
9,71,6/11/2015,Maï,14.18,false
50,66,10/23/2013,Estève,31.12,false
69,59,1/10/1994,Anaël,49.02,true
90,88,9/25/2004,Anaïs,33.74,true
23,56,5/25/1993,Thérèsa,98.49,true
36,60,6/23/2016,Mélinda,96.23,false
72,29,2/22/2014,Faîtes,29.97,false
51,76,1/16/1999,Mylène,71.68,true
86,82,6/4/2013,Stéphanie,88.31,true
43,57,12/24/2003,Anaël,43.64,true
35,59,9/4/2018,Maïté,51.18,false
83,7,3/24/1997,Loïs,52.7,false
9,48,11/14/1995,Frédérique,66.62,false
58,71,10/9/2009,Méthode,60.81,false
48,98,7/16/2002,Maëly,71.74,false
94,2,9/11/2013,Lóng,14.04,false
19,20,9/6/1998,Noëlla,81.6,false
81,21,1/3/2010,Maéna,47.74,true
88,56,1/13/2009,Marie-hélène,37.01,false
90,42,5/14/1990,Gaétane,50.6,false
76,28,6/27/2004,Marlène,39.45,true
79,17,2/11/2003,Erwéi,72.94,true
54,29,7/22/2003,Eléonore,5.09,true
34,85,11/27/2001,Rébecca,35.76,false
13,38,8/25/2013,Stéphanie,68.27,true
50,4,2/1/2018,Simplifiés,30.87,false
58,55,10/5/2010,Mahélie,5.79,false
53,46,5/29/2008,Torbjörn,10.69,true
23,39,8/10/1993,Méghane,98.86,false
71,52,10/16/2006,Clélia,27.83,true
14,34,2/10/2002,Maëline,44.84,false
83,32,11/25/1998,Sélène,90.96,true
73,51,2/1/1992,Maëlyss,3.37,true
45,31,1/3/2005,Maïté,90.11,true
26,12,1/6/2010,Garçon,40.67,true
7,22,4/18/2001,Estée,58.48,true
91,14,4/8/1995,Maïlys,9.96,true
24,75,7/27/2005,Aloïs,30.45,true
20,32,12/1/1997,Maïlys,22.13,true
11,98,12/22/2000,Garçon,46.04,false
78,32,8/29/1999,Almérinda,17.11,true
76,70,12/24/2013,Måns,48.14,false
26,57,9/29/2007,Léandre,94.57,false
15,2,6/20/2007,Esbjörn,7.95,true
75,59,9/12/2011,Lyséa,97.93,true
91,80,4/24/2001,Lucrèce,71.88,false
9,67,11/6/1995,Françoise,59.45,false
95,74,12/4/2016,Pénélope,94.16,true
3,99,9/5/2006,Annotés,77.09,false
58,27,3/18/2019,Geneviève,36.42,false
2,36,6/21/2001,Anaïs,18.39,false
25,12,4/15/1990,Lèi,1.99,true
38,53,12/6/2012,Maëlle,35.89,false
23,81,3/1/2006,Lyséa,80.39,false
64,53,1/9/2019,Stéphanie,93.49,true
45,35,6/30/2007,Léane,38.38,true
78,84,5/18/2001,Maëlyss,28.41,false
95,90,3/25/1991,Esbjörn,15.56,true
64,34,8/18/2018,Daphnée,41.99,false
60,60,10/5/2006,Dorothée,74.8,true
20,10,10/3/1991,Chloé,74.67,false
19,5,1/6/2018,Ruò,74.82,false
64,16,9/21/1991,Méthode,18.72,true
47,35,7/11/2008,Dù,16.24,true
28,25,12/10/1994,Gösta,68.84,true
67,82,10/16/1996,Marie-ève,88.42,true
81,73,6/20/2016,Mélanie,27.69,true
78,45,6/9/1996,Marie-françoise,64.51,true
23,44,4/19/1991,Léandre,52.72,false
90,82,11/24/2012,Alizée,11.54,false
75,55,9/5/2005,Angélique,39.3,false
34,70,5/12/2008,Adélie,50.96,false
24,20,12/27/2013,Irène,94.34,true
9,55,3/5/2013,Pélagie,96.21,true
80,100,7/7/1999,Adèle,38.42,false
68,51,7/21/2014,Marie-noël,59.14,false
3,43,2/14/2015,Marie-françoise,94.97,false
87,77,12/25/1994,Françoise,68.34,true
1,80,3/13/1997,Pò,13.05,false
51,99,12/20/2003,Táng,60.78,true
45,75,2/16/2012,Yú,16.58,true
24,50,8/1/2007,Lén,75.72,true
17,75,1/10/2017,Chloé,92.11,true
41,96,9/20/1995,Clélia,7.99,false
52,20,6/23/2012,Salomé,85.93,true
71,85,8/20/2013,Mégane,15.63,false
97,12,6/17/2003,Stéphanie,7.21,true
42,94,2/16/1993,Ráo,2.04,false
7,10,8/21/1994,Léane,88.23,true
45,88,7/15/2017,Méryl,65.83,true
23,94,12/22/2000,Cloé,77.13,true
52,40,10/11/1996,Aloïs,15.35,false
53,14,12/11/1993,Camélia,34.96,true
16,85,4/4/1997,Eléonore,63.99,true
74,32,6/6/2000,Maïlys,57.22,true
47,3,3/31/2015,Athéna,14.37,false
33,58,3/31/2003,Léane,10.56,false
32,67,1/31/1999,Cunégonde,60.31,false
42,29,9/7/2009,Anaïs,88.19,false
65,48,2/4/2006,Clémence,77.32,true
97,3,5/21/2004,Torbjörn,11.06,true
31,51,3/20/2005,Félicie,98.51,false
58,96,11/26/2010,Clémentine,90.85,false
44,50,9/7/1991,Publicité,30.25,false
12,45,4/3/2016,Laïla,61.52,false
30,31,3/9/2017,Uò,70.09,false
89,92,11/18/2008,Léonie,14.85,true
39,95,7/13/2018,Maëlann,87.3,false
37,62,9/1/2007,Ophélie,41.45,true
44,54,4/17/2018,Gaétane,57.78,true
49,81,10/29/1996,Maëlle,1.12,true
96,69,4/22/1993,Solène,64.83,false
46,68,1/20/2000,Eloïse,55.25,true
62,92,1/14/2009,Célestine,21.59,false
22,1,11/9/2018,Anaëlle,55.05,true
9,65,11/20/1994,Eloïse,31.97,false
35,85,6/30/2014,Maéna,16.16,false
41,89,4/21/1996,Uò,46.24,true
21,6,6/20/2019,Magdalène,17.47,true
93,37,2/21/1993,Gaïa,22.56,true
23,1,10/27/1990,Gösta,25.27,false
47,98,4/25/1999,Fèi,79.84,false
50,43,5/29/2004,Lóng,31.71,false
81,75,10/22/1995,Célia,35.08,true
100,1,4/29/2006,Camélia,72.31,true
41,36,5/23/1997,Gisèle,25.69,false
56,13,9/4/1994,Hélèna,86.48,false
43,66,1/29/2001,Rébecca,17.73,true
46,73,5/8/1992,Yáo,95.06,false
9,65,2/25/2001,Marie-ève,86.77,true
83,1,12/26/2004,Desirée,75.51,false
4,76,11/15/2017,Maï,89.6,false
39,31,12/3/2013,Marie-josée,28.98,true
3,9,5/18/1995,Gaïa,53.6,true
60,98,4/26/2009,Desirée,41.96,false
87,91,5/21/2012,Loïs,77.42,false
18,18,5/21/1996,Naëlle,93.8,false
99,66,9/25/1995,Maï,80.13,true
29,75,4/1/2012,Pål,53.22,false
48,21,2/8/1999,Sòng,19.17,true
19,69,6/30/2014,Stéphanie,20.56,false
8,89,9/23/2006,Danièle,9.29,true
57,28,6/14/2012,Valérie,16.4,true
93,84,9/26/1995,Pélagie,6.74,false
47,42,10/14/1992,Anaël,91.25,false
68,69,9/1/1992,Marie-hélène,40.23,false
8,11,7/29/2005,Chloé,49.66,true
15,1,8/19/1995,Andréanne,2.25,false
64,91,1/28/1992,Edmée,52.67,false
82,79,11/15/2008,Océanne,10.77,false
81,53,6/25/2013,Bérangère,37.68,false
74,92,4/29/2008,Eliès,58.14,false
55,57,9/27/2001,Gérald,89.51,true
50,80,11/2/1993,Mylène,44.74,true
64,86,6/28/1990,Laurélie,26.16,true
73,27,12/2/2001,Loïs,25.86,false
25,83,1/31/2008,Maëlle,76.55,false
68,1,3/14/1997,Eugénie,28.2,true
26,13,1/14/2014,Andrée,95.37,false
69,73,8/19/1990,Adélie,98.64,true
26,74,9/23/2009,Kuí,13.13,true
4,30,10/30/1998,Göran,95.78,false
26,97,11/17/2013,Judicaël,14.77,true
82,87,12/23/2003,Bérangère,86.02,true
48,89,11/24/2011,Lèi,51.79,true
48,30,8/16/1992,Mylène,58.59,false
33,50,9/13/2009,Kallisté,85.54,true
75,85,7/24/1996,Mélinda,36.75,false
67,77,5/14/2000,Uò,29.15,true
39,68,12/11/1999,Ráo,62.16,false
19,97,8/27/2018,Kallisté,37.16,false
31,82,10/5/2006,Thérèse,85.63,true
84,87,4/13/2001,Clémentine,74.05,true
56,54,11/14/2007,Stévina,18.23,true
2,45,5/4/1990,Lài,59.65,true
67,23,11/18/2014,Alizée,2.62,true
61,27,6/20/1995,Valérie,29.22,false
78,19,12/26/1999,Joséphine,11.04,true
65,1,12/24/2006,Nuó,66.99,true
25,14,8/10/2006,Ruì,36.67,false
14,50,1/8/2015,Mélissandre,49.73,false
96,24,5/3/2009,Publicité,34.28,false
30,35,5/10/2011,Andréa,57.96,false
22,54,9/21/2010,Marie-françoise,61.33,false
37,77,5/5/1991,Kallisté,24.13,true
11,17,3/9/1999,Tán,92.54,true
27,70,5/25/2015,Judicaël,74.73,true
89,87,1/30/1999,Publicité,57.9,true
31,75,11/18/2007,Yú,97.28,true
80,19,8/4/1998,Bénédicte,23.8,true
9,66,7/22/2016,Miléna,27.46,true
74,21,9/11/2018,Lorène,51.56,true
80,59,4/8/1992,Cécilia,69.04,false
75,13,1/27/1991,Kévina,62.18,false
99,4,12/25/2015,Pélagie,82.25,true
85,1,1/22/2012,Yè,58.04,true
33,96,9/13/2000,Anaé,4.05,true
93,30,10/24/2019,Liè,22.75,false
64,81,5/2/1994,Médiamass,15.42,true
72,32,10/6/1995,Eloïse,82.11,true
97,54,1/12/2013,Torbjörn,66.17,true
9,86,5/21/1993,Judicaël,20.93,false
46,65,2/20/2015,Gérald,37.35,false
21,53,12/7/2001,Desirée,59.6,false
35,17,7/14/1993,Miléna,28.02,false
60,4,5/7/2007,Estée,36.82,true
82,87,6/22/1992,Táng,4.25,false
